Namespace(anneal_updates=1000, batch_size=500, data_size=500, device='mps', draw_every=1000, epochs=20000, gamma=0.5, heteroskedastic=True, hid_size=128, homo_log_var_scale=-3.2188758248682006, homo_var=0.35, lr=0.01, mcvi=False, method='bayes', milestones=[1000, 3000, 5000, 9000, 13000], test_size=100, warmup_updates=14000)
Model(
  (linear): LinearGaussian(in_features=1, out_features=128)
  (relu1): ReluGaussian(in_features=128, out_features=128)
  (out): ReluGaussian(in_features=128, out_features=2)
)
  epoch        ELBO       ll         kl    lmbda
   9060  1.294e+00  1.2944  1.126e+02   0.0000
   9080  1.296e+00  1.2955  1.126e+02   0.0000
   9100  1.296e+00  1.2964  1.126e+02   0.0000
   9120  1.297e+00  1.2967  1.127e+02   0.0000
   9140  1.297e+00  1.2967  1.127e+02   0.0000
   9160  1.297e+00  1.2968  1.127e+02   0.0000
   9180  1.297e+00  1.2968  1.127e+02   0.0000
   9200  1.297e+00  1.2968  1.127e+02   0.0000
   9220  1.297e+00  1.2969  1.127e+02   0.0000
   9240  1.297e+00  1.2971  1.127e+02   0.0000
   9260  1.297e+00  1.2973  1.127e+02   0.0000
   9280  1.297e+00  1.2974  1.128e+02   0.0000
   9300  1.297e+00  1.2975  1.128e+02   0.0000
   9320  1.297e+00  1.2975  1.128e+02   0.0000
   9340  1.297e+00  1.2975  1.128e+02   0.0000
   9360  1.297e+00  1.2975  1.128e+02   0.0000
   9380  1.298e+00  1.2976  1.128e+02   0.0000
   9400  1.298e+00  1.2977  1.128e+02   0.0000
   9420  1.298e+00  1.2979  1.128e+02   0.0000
   9440  1.298e+00  1.2981  1.129e+02   0.0000
   9460  1.298e+00  1.2984  1.129e+02   0.0000
   9480  1.299e+00  1.2986  1.129e+02   0.0000
   9500  1.299e+00  1.2989  1.129e+02   0.0000
   9520  1.299e+00  1.2991  1.129e+02   0.0000
   9540  1.299e+00  1.2993  1.129e+02   0.0000
   9560  1.300e+00  1.2995  1.129e+02   0.0000
   9580  1.300e+00  1.2997  1.130e+02   0.0000
   9600  1.300e+00  1.2998  1.130e+02   0.0000
   9620  1.300e+00  1.2999  1.130e+02   0.0000
   9640  1.300e+00  1.3000  1.130e+02   0.0000
   9660  1.300e+00  1.3002  1.130e+02   0.0000
   9680  1.300e+00  1.3003  1.130e+02   0.0000
   9700  1.300e+00  1.3004  1.130e+02   0.0000
   9720  1.301e+00  1.3005  1.130e+02   0.0000
   9740  1.301e+00  1.3007  1.131e+02   0.0000
   9760  1.301e+00  1.3008  1.131e+02   0.0000
   9780  1.301e+00  1.3009  1.131e+02   0.0000
   9800  1.301e+00  1.3010  1.131e+02   0.0000
   9820  1.301e+00  1.3011  1.131e+02   0.0000
   9840  1.301e+00  1.3012  1.131e+02   0.0000
   9860  1.301e+00  1.3012  1.131e+02   0.0000
   9880  1.301e+00  1.3013  1.131e+02   0.0000
   9900  1.301e+00  1.3014  1.132e+02   0.0000
   9920  1.301e+00  1.3015  1.132e+02   0.0000
   9940  1.302e+00  1.3015  1.132e+02   0.0000
   9960  1.302e+00  1.3016  1.132e+02   0.0000
   9980  1.302e+00  1.3017  1.132e+02   0.0000
  10000  1.302e+00  1.3018  1.132e+02   0.0000
  10020  1.302e+00  1.3019  1.132e+02   0.0000
  10040  1.302e+00  1.3020  1.133e+02   0.0000
  10060  1.302e+00  1.3021  1.133e+02   0.0000
  10080  1.302e+00  1.3022  1.133e+02   0.0000
  10100  1.302e+00  1.3022  1.133e+02   0.0000
  10120  1.302e+00  1.3023  1.133e+02   0.0000
  10140  1.302e+00  1.3024  1.133e+02   0.0000
  10160  1.302e+00  1.3025  1.133e+02   0.0000
  10180  1.303e+00  1.3026  1.133e+02   0.0000
  10200  1.303e+00  1.3027  1.134e+02   0.0000
  10220  1.303e+00  1.3028  1.134e+02   0.0000
  10240  1.303e+00  1.3029  1.134e+02   0.0000
  10260  1.303e+00  1.3030  1.134e+02   0.0000
  10280  1.303e+00  1.3031  1.134e+02   0.0000
  10300  1.303e+00  1.3032  1.134e+02   0.0000
  10320  1.303e+00  1.3033  1.134e+02   0.0000
  10340  1.303e+00  1.3033  1.135e+02   0.0000
  10360  1.303e+00  1.3034  1.135e+02   0.0000
  10380  1.303e+00  1.3034  1.135e+02   0.0000
  10400  1.303e+00  1.3035  1.135e+02   0.0000
  10420  1.304e+00  1.3035  1.135e+02   0.0000
  10440  1.304e+00  1.3036  1.135e+02   0.0000
  10460  1.304e+00  1.3036  1.135e+02   0.0000
  10480  1.304e+00  1.3037  1.135e+02   0.0000
  10500  1.304e+00  1.3037  1.136e+02   0.0000
  10520  1.304e+00  1.3038  1.136e+02   0.0000
  10540  1.304e+00  1.3038  1.136e+02   0.0000
  10560  1.304e+00  1.3039  1.136e+02   0.0000
  10580  1.304e+00  1.3039  1.136e+02   0.0000
  10600  1.304e+00  1.3040  1.136e+02   0.0000
  10620  1.304e+00  1.3040  1.136e+02   0.0000
  10640  1.304e+00  1.3041  1.136e+02   0.0000
  10660  1.304e+00  1.3041  1.137e+02   0.0000
  10680  1.304e+00  1.3042  1.137e+02   0.0000
  10700  1.304e+00  1.3042  1.137e+02   0.0000
  10720  1.304e+00  1.3043  1.137e+02   0.0000
  10740  1.304e+00  1.3043  1.137e+02   0.0000
  10760  1.304e+00  1.3044  1.137e+02   0.0000
  10780  1.304e+00  1.3044  1.137e+02   0.0000
  10800  1.304e+00  1.3045  1.138e+02   0.0000
  10820  1.305e+00  1.3045  1.138e+02   0.0000
  10840  1.305e+00  1.3046  1.138e+02   0.0000
  10860  1.305e+00  1.3046  1.138e+02   0.0000
  10880  1.305e+00  1.3047  1.138e+02   0.0000
  10900  1.305e+00  1.3047  1.138e+02   0.0000
  10920  1.305e+00  1.3048  1.138e+02   0.0000
  10940  1.305e+00  1.3048  1.138e+02   0.0000
  10960  1.305e+00  1.3048  1.139e+02   0.0000
  10980  1.305e+00  1.3049  1.139e+02   0.0000
  11000  1.305e+00  1.3049  1.139e+02   0.0000
  11020  1.305e+00  1.3050  1.139e+02   0.0000
  11040  1.305e+00  1.3050  1.139e+02   0.0000
  11060  1.305e+00  1.3051  1.139e+02   0.0000
  11080  1.305e+00  1.3052  1.139e+02   0.0000
  11100  1.305e+00  1.3052  1.140e+02   0.0000
  11120  1.305e+00  1.3052  1.140e+02   0.0000
  11140  1.305e+00  1.3053  1.140e+02   0.0000
  11160  1.305e+00  1.3053  1.140e+02   0.0000
  11180  1.305e+00  1.3054  1.140e+02   0.0000
  11200  1.305e+00  1.3054  1.140e+02   0.0000
  11220  1.305e+00  1.3054  1.140e+02   0.0000
  11240  1.305e+00  1.3055  1.141e+02   0.0000
  11260  1.306e+00  1.3055  1.141e+02   0.0000
  11280  1.306e+00  1.3055  1.141e+02   0.0000
  11300  1.306e+00  1.3056  1.141e+02   0.0000
  11320  1.306e+00  1.3056  1.141e+02   0.0000
  11340  1.306e+00  1.3056  1.141e+02   0.0000
  11360  1.306e+00  1.3057  1.141e+02   0.0000
  11380  1.306e+00  1.3057  1.141e+02   0.0000
  11400  1.306e+00  1.3057  1.142e+02   0.0000
  11420  1.306e+00  1.3058  1.142e+02   0.0000
  11440  1.306e+00  1.3058  1.142e+02   0.0000
  11460  1.306e+00  1.3058  1.142e+02   0.0000
  11480  1.306e+00  1.3059  1.142e+02   0.0000
  11500  1.306e+00  1.3059  1.142e+02   0.0000
  11520  1.306e+00  1.3060  1.142e+02   0.0000
  11540  1.306e+00  1.3060  1.143e+02   0.0000
  11560  1.306e+00  1.3060  1.143e+02   0.0000
  11580  1.306e+00  1.3061  1.143e+02   0.0000
  11600  1.306e+00  1.3061  1.143e+02   0.0000
  11620  1.306e+00  1.3061  1.143e+02   0.0000
  11640  1.306e+00  1.3062  1.143e+02   0.0000
  11660  1.306e+00  1.3062  1.143e+02   0.0000
  11680  1.306e+00  1.3062  1.143e+02   0.0000
  11700  1.306e+00  1.3062  1.144e+02   0.0000
  11720  1.306e+00  1.3063  1.144e+02   0.0000
  11740  1.306e+00  1.3063  1.144e+02   0.0000
  11760  1.306e+00  1.3063  1.144e+02   0.0000
  11780  1.306e+00  1.3064  1.144e+02   0.0000
  11800  1.306e+00  1.3064  1.144e+02   0.0000
  11820  1.306e+00  1.3064  1.144e+02   0.0000
  11840  1.306e+00  1.3065  1.144e+02   0.0000
  11860  1.306e+00  1.3065  1.145e+02   0.0000
  11880  1.307e+00  1.3065  1.145e+02   0.0000
  11900  1.307e+00  1.3066  1.145e+02   0.0000
  11920  1.307e+00  1.3066  1.145e+02   0.0000
  11940  1.307e+00  1.3066  1.145e+02   0.0000
  11960  1.307e+00  1.3066  1.145e+02   0.0000
  11980  1.307e+00  1.3067  1.145e+02   0.0000
  12000  1.307e+00  1.3067  1.146e+02   0.0000
  12020  1.307e+00  1.3067  1.146e+02   0.0000
  12040  1.307e+00  1.3068  1.146e+02   0.0000
  12060  1.307e+00  1.3068  1.146e+02   0.0000
  12080  1.307e+00  1.3068  1.146e+02   0.0000
  12100  1.307e+00  1.3068  1.146e+02   0.0000
  12120  1.307e+00  1.3069  1.146e+02   0.0000
  12140  1.307e+00  1.3069  1.146e+02   0.0000
  12160  1.307e+00  1.3069  1.147e+02   0.0000
  12180  1.307e+00  1.3069  1.147e+02   0.0000
  12200  1.307e+00  1.3069  1.147e+02   0.0000
  12220  1.307e+00  1.3070  1.147e+02   0.0000
  12240  1.307e+00  1.3070  1.147e+02   0.0000
  12260  1.307e+00  1.3070  1.147e+02   0.0000
  12280  1.307e+00  1.3070  1.147e+02   0.0000
  12300  1.307e+00  1.3070  1.147e+02   0.0000
  12320  1.307e+00  1.3071  1.148e+02   0.0000
  12340  1.307e+00  1.3071  1.148e+02   0.0000
  12360  1.307e+00  1.3071  1.148e+02   0.0000
  12380  1.307e+00  1.3071  1.148e+02   0.0000
  12400  1.307e+00  1.3071  1.148e+02   0.0000
  12420  1.307e+00  1.3071  1.148e+02   0.0000
  12440  1.307e+00  1.3071  1.148e+02   0.0000
  12460  1.307e+00  1.3072  1.149e+02   0.0000
  12480  1.307e+00  1.3072  1.149e+02   0.0000
  12500  1.307e+00  1.3072  1.149e+02   0.0000
  12520  1.307e+00  1.3072  1.149e+02   0.0000
  12540  1.307e+00  1.3072  1.149e+02   0.0000
  12560  1.307e+00  1.3072  1.149e+02   0.0000
  12580  1.307e+00  1.3072  1.149e+02   0.0000
  12600  1.307e+00  1.3072  1.149e+02   0.0000
  12620  1.307e+00  1.3072  1.150e+02   0.0000
  12640  1.307e+00  1.3072  1.150e+02   0.0000
  12660  1.307e+00  1.3072  1.150e+02   0.0000
  12680  1.307e+00  1.3072  1.150e+02   0.0000
  12700  1.307e+00  1.3072  1.150e+02   0.0000
  12720  1.307e+00  1.3072  1.150e+02   0.0000
  12740  1.307e+00  1.3072  1.150e+02   0.0000
  12760  1.307e+00  1.3072  1.151e+02   0.0000
  12780  1.307e+00  1.3072  1.151e+02   0.0000
  12800  1.307e+00  1.3073  1.151e+02   0.0000
  12820  1.307e+00  1.3073  1.151e+02   0.0000
  12840  1.307e+00  1.3073  1.151e+02   0.0000
  12860  1.307e+00  1.3073  1.151e+02   0.0000
  12880  1.307e+00  1.3073  1.151e+02   0.0000
  12900  1.307e+00  1.3073  1.151e+02   0.0000
  12920  1.307e+00  1.3073  1.152e+02   0.0000
  12940  1.307e+00  1.3073  1.152e+02   0.0000
  12960  1.307e+00  1.3074  1.152e+02   0.0000
  12980  1.307e+00  1.3074  1.152e+02   0.0000
  13000  1.307e+00  1.3074  1.152e+02   0.0000
  13020  1.353e+00  1.3532  1.152e+02   0.0000
  13040  1.352e+00  1.3524  1.152e+02   0.0000
  13060  1.348e+00  1.3483  1.152e+02   0.0000
  13080  1.349e+00  1.3487  1.152e+02   0.0000
  13100  1.349e+00  1.3493  1.152e+02   0.0000
  13120  1.349e+00  1.3494  1.152e+02   0.0000
  13140  1.349e+00  1.3495  1.153e+02   0.0000
  13160  1.350e+00  1.3496  1.153e+02   0.0000
  13180  1.350e+00  1.3497  1.153e+02   0.0000
  13200  1.350e+00  1.3498  1.153e+02   0.0000
  13220  1.350e+00  1.3499  1.153e+02   0.0000
  13240  1.350e+00  1.3499  1.153e+02   0.0000
  13260  1.350e+00  1.3500  1.153e+02   0.0000
  13280  1.350e+00  1.3501  1.153e+02   0.0000
  13300  1.350e+00  1.3502  1.153e+02   0.0000
  13320  1.350e+00  1.3503  1.153e+02   0.0000
  13340  1.350e+00  1.3504  1.153e+02   0.0000
  13360  1.350e+00  1.3505  1.153e+02   0.0000
  13380  1.351e+00  1.3505  1.154e+02   0.0000
  13400  1.351e+00  1.3506  1.154e+02   0.0000
  13420  1.351e+00  1.3507  1.154e+02   0.0000
  13440  1.351e+00  1.3508  1.154e+02   0.0000
  13460  1.351e+00  1.3509  1.154e+02   0.0000
  13480  1.351e+00  1.3510  1.154e+02   0.0000
  13500  1.351e+00  1.3511  1.154e+02   0.0000
  13520  1.351e+00  1.3512  1.154e+02   0.0000
  13540  1.351e+00  1.3513  1.154e+02   0.0000
  13560  1.351e+00  1.3514  1.154e+02   0.0000
  13580  1.352e+00  1.3515  1.154e+02   0.0000
  13600  1.352e+00  1.3516  1.154e+02   0.0000
  13620  1.352e+00  1.3517  1.155e+02   0.0000
  13640  1.352e+00  1.3518  1.155e+02   0.0000
  13660  1.352e+00  1.3519  1.155e+02   0.0000
  13680  1.352e+00  1.3520  1.155e+02   0.0000
  13700  1.352e+00  1.3521  1.155e+02   0.0000
  13720  1.352e+00  1.3522  1.155e+02   0.0000
  13740  1.352e+00  1.3523  1.155e+02   0.0000
  13760  1.352e+00  1.3524  1.155e+02   0.0000
  13780  1.352e+00  1.3525  1.155e+02   0.0000
  13800  1.353e+00  1.3526  1.155e+02   0.0000
  13820  1.353e+00  1.3527  1.155e+02   0.0000
  13840  1.353e+00  1.3528  1.155e+02   0.0000
  13860  1.353e+00  1.3528  1.156e+02   0.0000
  13880  1.353e+00  1.3529  1.156e+02   0.0000
  13900  1.353e+00  1.3530  1.156e+02   0.0000
  13920  1.353e+00  1.3531  1.156e+02   0.0000
  13940  1.353e+00  1.3532  1.156e+02   0.0000
  13960  1.353e+00  1.3533  1.156e+02   0.0000
  13980  1.353e+00  1.3534  1.156e+02   0.0000
  14000  1.238e+00  1.3534  1.156e+02   0.0010
  14020  -1.047e+00  1.3535  1.143e+02   0.0210
  14040  -3.283e+00  1.3535  1.131e+02   0.0410
  14060  -5.486e+00  1.3533  1.121e+02   0.0610
  14080  -7.664e+00  1.3531  1.113e+02   0.0810
  14100  -9.821e+00  1.3528  1.106e+02   0.1010
  14120  -1.196e+01  1.3525  1.100e+02   0.1210
  14140  -1.407e+01  1.3521  1.094e+02   0.1410
  14160  -1.617e+01  1.3517  1.089e+02   0.1610
  14180  -1.826e+01  1.3512  1.083e+02   0.1810
  14200  -2.032e+01  1.3508  1.078e+02   0.2010
  14220  -2.238e+01  1.3503  1.074e+02   0.2210
  14240  -2.441e+01  1.3497  1.069e+02   0.2410
  14260  -2.644e+01  1.3490  1.065e+02   0.2610
  14280  -2.845e+01  1.3483  1.060e+02   0.2810
  14300  -3.044e+01  1.3479  1.056e+02   0.3010
  14320  -3.243e+01  1.3471  1.052e+02   0.3210
  14340  -3.440e+01  1.3463  1.048e+02   0.3410
  14360  -3.636e+01  1.3455  1.044e+02   0.3610
  14380  -3.831e+01  1.3450  1.041e+02   0.3810
  14400  -4.025e+01  1.3443  1.037e+02   0.4010
  14420  -4.217e+01  1.3434  1.034e+02   0.4210
  14440  -4.409e+01  1.3426  1.030e+02   0.4410
  14460  -4.599e+01  1.3417  1.027e+02   0.4610
  14480  -4.789e+01  1.3408  1.023e+02   0.4810
  14500  -4.977e+01  1.3399  1.020e+02   0.5010
  14520  -5.165e+01  1.3389  1.017e+02   0.5210
  14540  -5.352e+01  1.3379  1.014e+02   0.5410
  14560  -5.537e+01  1.3368  1.011e+02   0.5610
  14580  -5.722e+01  1.3357  1.008e+02   0.5810
  14600  -5.906e+01  1.3346  1.005e+02   0.6010
  14620  -6.089e+01  1.3334  1.002e+02   0.6210
  14640  -6.271e+01  1.3323  9.991e+01   0.6410
  14660  -6.452e+01  1.3310  9.962e+01   0.6610
  14680  -6.632e+01  1.3298  9.934e+01   0.6810
  14700  -6.812e+01  1.3286  9.907e+01   0.7010
  14720  -6.991e+01  1.3275  9.880e+01   0.7210
  14740  -7.168e+01  1.3266  9.853e+01   0.7410
  14760  -7.345e+01  1.3254  9.827e+01   0.7610
  14780  -7.522e+01  1.3243  9.800e+01   0.7810
  14800  -7.697e+01  1.3230  9.775e+01   0.8010
  14820  -7.872e+01  1.3218  9.749e+01   0.8210
  14840  -8.046e+01  1.3206  9.724e+01   0.8410
  14860  -8.219e+01  1.3193  9.699e+01   0.8610
  14880  -8.392e+01  1.3179  9.675e+01   0.8810
  14900  -8.563e+01  1.3164  9.650e+01   0.9010
  14920  -8.734e+01  1.3150  9.626e+01   0.9210
  14940  -8.905e+01  1.3137  9.603e+01   0.9410
  14960  -9.074e+01  1.3123  9.579e+01   0.9610
  14980  -9.243e+01  1.3109  9.556e+01   0.9810
  15000  -9.402e+01  1.3095  9.533e+01   1.0000
  15020  -9.379e+01  1.3082  9.510e+01   1.0000
  15040  -9.357e+01  1.3070  9.488e+01   1.0000
  15060  -9.335e+01  1.3062  9.466e+01   1.0000
  15080  -9.314e+01  1.3052  9.445e+01   1.0000
  15100  -9.294e+01  1.3043  9.424e+01   1.0000
  15120  -9.274e+01  1.3034  9.404e+01   1.0000
  15140  -9.254e+01  1.3024  9.384e+01   1.0000
  15160  -9.235e+01  1.3016  9.365e+01   1.0000
  15180  -9.216e+01  1.3008  9.346e+01   1.0000
  15200  -9.197e+01  1.3001  9.327e+01   1.0000
  15220  -9.179e+01  1.2994  9.309e+01   1.0000
  15240  -9.161e+01  1.2988  9.291e+01   1.0000
  15260  -9.143e+01  1.2981  9.273e+01   1.0000
  15280  -9.126e+01  1.2974  9.255e+01   1.0000
  15300  -9.108e+01  1.2967  9.238e+01   1.0000
  15320  -9.091e+01  1.2960  9.221e+01   1.0000
  15340  -9.074e+01  1.2954  9.204e+01   1.0000
  15360  -9.058e+01  1.2948  9.187e+01   1.0000
  15380  -9.041e+01  1.2943  9.171e+01   1.0000
  15400  -9.025e+01  1.2939  9.155e+01   1.0000
  15420  -9.009e+01  1.2935  9.139e+01   1.0000
  15440  -8.993e+01  1.2931  9.123e+01   1.0000
  15460  -8.978e+01  1.2926  9.107e+01   1.0000
  15480  -8.962e+01  1.2921  9.091e+01   1.0000
  15500  -8.947e+01  1.2917  9.076e+01   1.0000
  15520  -8.931e+01  1.2912  9.060e+01   1.0000
  15540  -8.916e+01  1.2908  9.045e+01   1.0000
  15560  -8.901e+01  1.2905  9.030e+01   1.0000
  15580  -8.886e+01  1.2902  9.015e+01   1.0000
  15600  -8.872e+01  1.2899  9.001e+01   1.0000
  15620  -8.857e+01  1.2896  8.986e+01   1.0000
  15640  -8.842e+01  1.2892  8.971e+01   1.0000
  15660  -8.828e+01  1.2888  8.957e+01   1.0000
  15680  -8.814e+01  1.2884  8.942e+01   1.0000
  15700  -8.799e+01  1.2881  8.928e+01   1.0000
  15720  -8.785e+01  1.2877  8.914e+01   1.0000
  15740  -8.771e+01  1.2873  8.900e+01   1.0000
  15760  -8.757e+01  1.2870  8.886e+01   1.0000
  15780  -8.743e+01  1.2866  8.872e+01   1.0000
  15800  -8.730e+01  1.2863  8.858e+01   1.0000
  15820  -8.716e+01  1.2859  8.844e+01   1.0000
  15840  -8.702e+01  1.2856  8.831e+01   1.0000
  15860  -8.689e+01  1.2853  8.817e+01   1.0000
  15880  -8.675e+01  1.2850  8.804e+01   1.0000
  15900  -8.662e+01  1.2846  8.790e+01   1.0000
  15920  -8.648e+01  1.2844  8.777e+01   1.0000
  15940  -8.635e+01  1.2843  8.763e+01   1.0000
  15960  -8.622e+01  1.2841  8.750e+01   1.0000
  15980  -8.609e+01  1.2836  8.737e+01   1.0000
  16000  -8.595e+01  1.2832  8.724e+01   1.0000
  16020  -8.582e+01  1.2830  8.711e+01   1.0000
  16040  -8.569e+01  1.2828  8.698e+01   1.0000
  16060  -8.557e+01  1.2825  8.685e+01   1.0000
  16080  -8.544e+01  1.2823  8.672e+01   1.0000
  16100  -8.531e+01  1.2821  8.659e+01   1.0000
  16120  -8.518e+01  1.2819  8.646e+01   1.0000
  16140  -8.505e+01  1.2816  8.633e+01   1.0000
  16160  -8.493e+01  1.2814  8.621e+01   1.0000
  16180  -8.480e+01  1.2812  8.608e+01   1.0000
  16200  -8.467e+01  1.2810  8.596e+01   1.0000
  16220  -8.455e+01  1.2807  8.583e+01   1.0000
  16240  -8.442e+01  1.2805  8.570e+01   1.0000
  16260  -8.430e+01  1.2802  8.558e+01   1.0000
  16280  -8.417e+01  1.2800  8.545e+01   1.0000
  16300  -8.405e+01  1.2798  8.533e+01   1.0000
  16320  -8.393e+01  1.2796  8.521e+01   1.0000
  16340  -8.380e+01  1.2795  8.508e+01   1.0000
  16360  -8.368e+01  1.2794  8.496e+01   1.0000
  16380  -8.356e+01  1.2792  8.484e+01   1.0000
  16400  -8.344e+01  1.2790  8.472e+01   1.0000
  16420  -8.332e+01  1.2788  8.459e+01   1.0000
  16440  -8.319e+01  1.2786  8.447e+01   1.0000
  16460  -8.307e+01  1.2784  8.435e+01   1.0000
  16480  -8.295e+01  1.2782  8.423e+01   1.0000
  16500  -8.283e+01  1.2780  8.411e+01   1.0000
  16520  -8.271e+01  1.2778  8.399e+01   1.0000
  16540  -8.259e+01  1.2775  8.387e+01   1.0000
  16560  -8.247e+01  1.2773  8.375e+01   1.0000
  16580  -8.235e+01  1.2771  8.363e+01   1.0000
  16600  -8.223e+01  1.2770  8.351e+01   1.0000
  16620  -8.212e+01  1.2768  8.339e+01   1.0000
  16640  -8.200e+01  1.2766  8.327e+01   1.0000
  16660  -8.188e+01  1.2764  8.316e+01   1.0000
  16680  -8.176e+01  1.2763  8.304e+01   1.0000
  16700  -8.164e+01  1.2761  8.292e+01   1.0000
  16720  -8.153e+01  1.2759  8.280e+01   1.0000
  16740  -8.141e+01  1.2758  8.268e+01   1.0000
  16760  -8.129e+01  1.2756  8.257e+01   1.0000
  16780  -8.118e+01  1.2754  8.245e+01   1.0000
  16800  -8.106e+01  1.2752  8.233e+01   1.0000
  16820  -8.094e+01  1.2750  8.222e+01   1.0000
  16840  -8.083e+01  1.2748  8.210e+01   1.0000
  16860  -8.071e+01  1.2745  8.199e+01   1.0000
  16880  -8.060e+01  1.2743  8.187e+01   1.0000
  16900  -8.048e+01  1.2741  8.175e+01   1.0000
  16920  -8.037e+01  1.2739  8.164e+01   1.0000
  16940  -8.025e+01  1.2737  8.152e+01   1.0000
  16960  -8.014e+01  1.2735  8.141e+01   1.0000
  16980  -8.002e+01  1.2733  8.129e+01   1.0000
  17000  -7.991e+01  1.2732  8.118e+01   1.0000
  17020  -7.979e+01  1.2730  8.106e+01   1.0000
  17040  -7.968e+01  1.2729  8.095e+01   1.0000
  17060  -7.956e+01  1.2737  8.084e+01   1.0000
  17080  -7.945e+01  1.2734  8.072e+01   1.0000
  17100  -7.934e+01  1.2735  8.061e+01   1.0000
  17120  -7.922e+01  1.2733  8.049e+01   1.0000
  17140  -7.911e+01  1.2731  8.038e+01   1.0000
  17160  -7.900e+01  1.2729  8.027e+01   1.0000
  17180  -7.888e+01  1.2728  8.016e+01   1.0000
  17200  -7.877e+01  1.2726  8.004e+01   1.0000
  17220  -7.866e+01  1.2725  7.993e+01   1.0000
  17240  -7.854e+01  1.2723  7.982e+01   1.0000
  17260  -7.843e+01  1.2722  7.970e+01   1.0000
  17280  -7.832e+01  1.2721  7.959e+01   1.0000
  17300  -7.821e+01  1.2719  7.948e+01   1.0000
  17320  -7.810e+01  1.2718  7.937e+01   1.0000
  17340  -7.798e+01  1.2716  7.926e+01   1.0000
  17360  -7.787e+01  1.2715  7.914e+01   1.0000
  17380  -7.776e+01  1.2713  7.903e+01   1.0000
  17400  -7.765e+01  1.2712  7.892e+01   1.0000
  17420  -7.754e+01  1.2710  7.881e+01   1.0000
  17440  -7.743e+01  1.2707  7.870e+01   1.0000
  17460  -7.732e+01  1.2706  7.859e+01   1.0000
  17480  -7.720e+01  1.2704  7.847e+01   1.0000
  17500  -7.709e+01  1.2703  7.836e+01   1.0000
  17520  -7.698e+01  1.2701  7.825e+01   1.0000
  17540  -7.687e+01  1.2700  7.814e+01   1.0000
  17560  -7.676e+01  1.2698  7.803e+01   1.0000
  17580  -7.665e+01  1.2697  7.792e+01   1.0000
  17600  -7.654e+01  1.2696  7.781e+01   1.0000
  17620  -7.643e+01  1.2694  7.770e+01   1.0000
  17640  -7.632e+01  1.2693  7.759e+01   1.0000
  17660  -7.621e+01  1.2691  7.748e+01   1.0000
  17680  -7.610e+01  1.2690  7.737e+01   1.0000
  17700  -7.599e+01  1.2688  7.726e+01   1.0000
  17720  -7.588e+01  1.2687  7.715e+01   1.0000
  17740  -7.577e+01  1.2685  7.704e+01   1.0000
  17760  -7.566e+01  1.2683  7.693e+01   1.0000
  17780  -7.555e+01  1.2682  7.682e+01   1.0000
  17800  -7.544e+01  1.2680  7.671e+01   1.0000
  17820  -7.533e+01  1.2679  7.660e+01   1.0000
  17840  -7.522e+01  1.2677  7.649e+01   1.0000
  17860  -7.512e+01  1.2676  7.638e+01   1.0000
  17880  -7.501e+01  1.2674  7.627e+01   1.0000
  17900  -7.490e+01  1.2673  7.616e+01   1.0000
  17920  -7.479e+01  1.2671  7.606e+01   1.0000
  17940  -7.468e+01  1.2669  7.595e+01   1.0000
  17960  -7.457e+01  1.2668  7.584e+01   1.0000
  17980  -7.446e+01  1.2666  7.573e+01   1.0000
  18000  -7.435e+01  1.2665  7.562e+01   1.0000
  18020  -7.425e+01  1.2663  7.551e+01   1.0000
  18040  -7.414e+01  1.2662  7.540e+01   1.0000
  18060  -7.403e+01  1.2660  7.530e+01   1.0000
  18080  -7.392e+01  1.2659  7.519e+01   1.0000
  18100  -7.381e+01  1.2657  7.508e+01   1.0000
  18120  -7.370e+01  1.2656  7.497e+01   1.0000
  18140  -7.360e+01  1.2654  7.486e+01   1.0000
  18160  -7.349e+01  1.2652  7.475e+01   1.0000
  18180  -7.338e+01  1.2651  7.465e+01   1.0000
  18200  -7.327e+01  1.2649  7.454e+01   1.0000
  18220  -7.317e+01  1.2648  7.443e+01   1.0000
  18240  -7.306e+01  1.2651  7.432e+01   1.0000
  18260  -7.295e+01  1.2652  7.421e+01   1.0000
  18280  -7.284e+01  1.2646  7.411e+01   1.0000
  18300  -7.273e+01  1.2643  7.400e+01   1.0000
  18320  -7.263e+01  1.2640  7.389e+01   1.0000
  18340  -7.252e+01  1.2639  7.378e+01   1.0000
  18360  -7.241e+01  1.2637  7.368e+01   1.0000
  18380  -7.231e+01  1.2636  7.357e+01   1.0000
  18400  -7.220e+01  1.2635  7.346e+01   1.0000
  18420  -7.209e+01  1.2633  7.335e+01   1.0000
  18440  -7.198e+01  1.2631  7.325e+01   1.0000
  18460  -7.188e+01  1.2629  7.314e+01   1.0000
  18480  -7.177e+01  1.2627  7.303e+01   1.0000
  18500  -7.166e+01  1.2625  7.293e+01   1.0000
  18520  -7.156e+01  1.2623  7.282e+01   1.0000
  18540  -7.145e+01  1.2621  7.271e+01   1.0000
  18560  -7.134e+01  1.2619  7.260e+01   1.0000
  18580  -7.124e+01  1.2617  7.250e+01   1.0000
  18600  -7.113e+01  1.2616  7.239e+01   1.0000
  18620  -7.102e+01  1.2614  7.228e+01   1.0000
  18640  -7.092e+01  1.2613  7.218e+01   1.0000
  18660  -7.081e+01  1.2611  7.207e+01   1.0000
  18680  -7.070e+01  1.2610  7.197e+01   1.0000
