t,ELBO,ll,kl,lmbda
8540,1.216561198234558,1.216561198234558,112.1637954711914,0.0
8560,1.216607928276062,1.216607928276062,112.18199920654297,0.0
8580,1.2166523933410645,1.2166523933410645,112.20018768310547,0.0
8600,1.2166963815689087,1.2166963815689087,112.2183837890625,0.0
8620,1.2167418003082275,1.2167418003082275,112.236572265625,0.0
8640,1.2167909145355225,1.2167909145355225,112.25475311279297,0.0
8660,1.2168420553207397,1.2168420553207397,112.27294158935547,0.0
8680,1.216894268989563,1.216894268989563,112.2911148071289,0.0
8700,1.2169469594955444,1.2169469594955444,112.30928039550781,0.0
8720,1.2170000076293945,1.2170000076293945,112.32743835449219,0.0
8740,1.2170531749725342,1.2170531749725342,112.34558868408203,0.0
8760,1.217105507850647,1.217105507850647,112.36372375488281,0.0
8780,1.2171574831008911,1.2171574831008911,112.3818359375,0.0
8800,1.217209815979004,1.217209815979004,112.3999252319336,0.0
8820,1.2172620296478271,1.2172620296478271,112.41807556152344,0.0
8840,1.2173149585723877,1.2173149585723877,112.43632507324219,0.0
8860,1.217391014099121,1.217391014099121,112.45462036132812,0.0
8880,1.217418909072876,1.217418909072876,112.47357940673828,0.0
8900,1.2175031900405884,1.2175031900405884,112.49278259277344,0.0
8920,1.2175450325012207,1.2175450325012207,112.51197052001953,0.0
8940,1.2176034450531006,1.2176034450531006,112.53116607666016,0.0
8960,1.2176541090011597,1.2176541090011597,112.55034637451172,0.0
8980,1.217706322669983,1.217706322669983,112.56950378417969,0.0
9000,1.2177578210830688,1.2177578210830688,112.58865356445312,0.0
9020,1.298432469367981,1.298432469367981,112.60101318359375,0.0
9040,1.2959654331207275,1.2959654331207275,112.60901641845703,0.0
9060,1.2943675518035889,1.2943675518035889,112.6186294555664,0.0
9080,1.2955321073532104,1.2955321073532104,112.62921142578125,0.0
9100,1.2964458465576172,1.2964458465576172,112.64157104492188,0.0
9120,1.2966551780700684,1.2966551780700684,112.65457153320312,0.0
9140,1.2967398166656494,1.2967398166656494,112.66732025146484,0.0
9160,1.2967979907989502,1.2967979907989502,112.67984771728516,0.0
9180,1.2967907190322876,1.2967907190322876,112.69241333007812,0.0
9200,1.2968140840530396,1.2968140840530396,112.70500946044922,0.0
9220,1.296927809715271,1.296927809715271,112.71768188476562,0.0
9240,1.2971019744873047,1.2971019744873047,112.73047637939453,0.0
9260,1.2972897291183472,1.2972897291183472,112.74340057373047,0.0
9280,1.2974282503128052,1.2974282503128052,112.75647735595703,0.0
9300,1.2974746227264404,1.2974746227264404,112.7696304321289,0.0
9320,1.2974913120269775,1.2974913120269775,112.78276824951172,0.0
9340,1.2974827289581299,1.2974827289581299,112.79591369628906,0.0
9360,1.297499656677246,1.297499656677246,112.80906677246094,0.0
9380,1.2975926399230957,1.2975926399230957,112.82218170166016,0.0
9400,1.2977441549301147,1.2977441549301147,112.83529663085938,0.0
9420,1.2979341745376587,1.2979341745376587,112.848388671875,0.0
9440,1.2981493473052979,1.2981493473052979,112.86155700683594,0.0
9460,1.2983909845352173,1.2983909845352173,112.87471008300781,0.0
9480,1.298632264137268,1.298632264137268,112.88786315917969,0.0
9500,1.2988673448562622,1.2988673448562622,112.90096282958984,0.0
9520,1.2990922927856445,1.2990922927856445,112.91407012939453,0.0
9540,1.2993035316467285,1.2993035316467285,112.9271469116211,0.0
9560,1.2995015382766724,1.2995015382766724,112.94013977050781,0.0
9580,1.2996704578399658,1.2996704578399658,112.95298767089844,0.0
9600,1.299801230430603,1.299801230430603,112.9657974243164,0.0
9620,1.299918293952942,1.299918293952942,112.9785385131836,0.0
9640,1.3000339269638062,1.3000339269638062,112.99129486083984,0.0
9660,1.3001512289047241,1.3001512289047241,113.00422668457031,0.0
9680,1.30027437210083,1.30027437210083,113.01721954345703,0.0
9700,1.3003978729248047,1.3003978729248047,113.03024291992188,0.0
9720,1.3005256652832031,1.3005256652832031,113.04326629638672,0.0
9740,1.3006600141525269,1.3006600141525269,113.0562744140625,0.0
9760,1.3007858991622925,1.3007858991622925,113.06920623779297,0.0
9780,1.3008960485458374,1.3008960485458374,113.08210754394531,0.0
9800,1.3009917736053467,1.3009917736053467,113.09495544433594,0.0
9820,1.3010787963867188,1.3010787963867188,113.10779571533203,0.0
9840,1.3011592626571655,1.3011592626571655,113.12063598632812,0.0
9860,1.3012340068817139,1.3012340068817139,113.13349151611328,0.0
9880,1.3013051748275757,1.3013051748275757,113.1463623046875,0.0
9900,1.3013781309127808,1.3013781309127808,113.1592788696289,0.0
9920,1.301453709602356,1.301453709602356,113.17224884033203,0.0
9940,1.3015340566635132,1.3015340566635132,113.1852798461914,0.0
9960,1.3016247749328613,1.3016247749328613,113.19844818115234,0.0
9980,1.3017224073410034,1.3017224073410034,113.21184539794922,0.0
10000,1.3018181324005127,1.3018181324005127,113.22535705566406,0.0
10020,1.3019053936004639,1.3019053936004639,113.23885345458984,0.0
10040,1.301990032196045,1.301990032196045,113.252197265625,0.0
10060,1.30207359790802,1.30207359790802,113.26541137695312,0.0
10080,1.3021548986434937,1.3021548986434937,113.27857208251953,0.0
10100,1.3022353649139404,1.3022353649139404,113.29174041748047,0.0
10120,1.302316665649414,1.302316665649414,113.30491638183594,0.0
10140,1.3023988008499146,1.3023988008499146,113.31810760498047,0.0
10160,1.3024824857711792,1.3024824857711792,113.3312759399414,0.0
10180,1.3025696277618408,1.3025696277618408,113.3444595336914,0.0
10200,1.3026713132858276,1.3026713132858276,113.35763549804688,0.0
10220,1.3027862310409546,1.3027862310409546,113.37081146240234,0.0
10240,1.3029102087020874,1.3029102087020874,113.38400268554688,0.0
10260,1.3030356168746948,1.3030356168746948,113.397216796875,0.0
10280,1.3031450510025024,1.3031450510025024,113.41045379638672,0.0
10300,1.3032293319702148,1.3032293319702148,113.4237289428711,0.0
10320,1.303290843963623,1.303290843963623,113.43704223632812,0.0
10340,1.303335428237915,1.303335428237915,113.45038604736328,0.0
10360,1.303378939628601,1.303378939628601,113.46372985839844,0.0
10380,1.3034268617630005,1.3034268617630005,113.47709655761719,0.0
10400,1.303477168083191,1.303477168083191,113.49047088623047,0.0
10420,1.3035279512405396,1.3035279512405396,113.50382995605469,0.0
10440,1.3035790920257568,1.3035790920257568,113.5172119140625,0.0
10460,1.303629755973816,1.303629755973816,113.53057098388672,0.0
10480,1.3036812543869019,1.3036812543869019,113.5439224243164,0.0
10500,1.3037309646606445,1.3037309646606445,113.55725860595703,0.0
10520,1.3037807941436768,1.3037807941436768,113.57056427001953,0.0
10540,1.3038274049758911,1.3038274049758911,113.5838623046875,0.0
10560,1.303874135017395,1.303874135017395,113.59709167480469,0.0
10580,1.3039171695709229,1.3039171695709229,113.61024475097656,0.0
10600,1.3039631843566895,1.3039631843566895,113.62335205078125,0.0
10620,1.30400812625885,1.30400812625885,113.63644409179688,0.0
10640,1.3040637969970703,1.3040637969970703,113.64959716796875,0.0
10660,1.3041073083877563,1.3041073083877563,113.66277313232422,0.0
10680,1.3041688203811646,1.3041688203811646,113.67594909667969,0.0
10700,1.3042080402374268,1.3042080402374268,113.68916320800781,0.0
10720,1.304268479347229,1.304268479347229,113.70233917236328,0.0
10740,1.3043043613433838,1.3043043613433838,113.71549224853516,0.0
10760,1.3043632507324219,1.3043632507324219,113.72863006591797,0.0
10780,1.3044062852859497,1.3044062852859497,113.74191284179688,0.0
10800,1.304469347000122,1.304469347000122,113.75533294677734,0.0
10820,1.3045135736465454,1.3045135736465454,113.7688217163086,0.0
10840,1.3045744895935059,1.3045744895935059,113.78231048583984,0.0
10860,1.304612159729004,1.304612159729004,113.79578399658203,0.0
10880,1.3046667575836182,1.3046667575836182,113.80926513671875,0.0
10900,1.3047021627426147,1.3047021627426147,113.82272338867188,0.0
10920,1.3047542572021484,1.3047542572021484,113.836181640625,0.0
10940,1.3047908544540405,1.3047908544540405,113.84965515136719,0.0
10960,1.3048431873321533,1.3048431873321533,113.86316680908203,0.0
10980,1.304884672164917,1.304884672164917,113.8768081665039,0.0
11000,1.304940104484558,1.304940104484558,113.89058685302734,0.0
11020,1.3049838542938232,1.3049838542938232,113.90447998046875,0.0
11040,1.3050459623336792,1.3050459623336792,113.91842651367188,0.0
11060,1.3051011562347412,1.3051011562347412,113.93252563476562,0.0
11080,1.3051652908325195,1.3051652908325195,113.94672393798828,0.0
11100,1.3052120208740234,1.3052120208740234,113.96089172363281,0.0
11120,1.3052493333816528,1.3052493333816528,113.97478485107422,0.0
11140,1.3052845001220703,1.3052845001220703,113.98828125,0.0
11160,1.3053252696990967,1.3053252696990967,114.00166320800781,0.0
11180,1.3053562641143799,1.3053562641143799,114.0150375366211,0.0
11200,1.305396556854248,1.305396556854248,114.02838897705078,0.0
11220,1.305428147315979,1.305428147315979,114.04171752929688,0.0
11240,1.305469274520874,1.305469274520874,114.05500793457031,0.0
11260,1.3055018186569214,1.3055018186569214,114.06830596923828,0.0
11280,1.3055410385131836,1.3055410385131836,114.0815658569336,0.0
11300,1.3055732250213623,1.3055732250213623,114.0948257446289,0.0
11320,1.3056118488311768,1.3056118488311768,114.10806274414062,0.0
11340,1.3056443929672241,1.3056443929672241,114.12128448486328,0.0
11360,1.305680513381958,1.305680513381958,114.1344985961914,0.0
11380,1.3057124614715576,1.3057124614715576,114.14769744873047,0.0
11400,1.3057494163513184,1.3057494163513184,114.16088104248047,0.0
11420,1.3057811260223389,1.3057811260223389,114.17406463623047,0.0
11440,1.3058167695999146,1.3058167695999146,114.18724060058594,0.0
11460,1.3058488368988037,1.3058488368988037,114.20040130615234,0.0
11480,1.3058840036392212,1.3058840036392212,114.21356964111328,0.0
11500,1.305917501449585,1.305917501449585,114.22674560546875,0.0
11520,1.3059524297714233,1.3059524297714233,114.23992919921875,0.0
11540,1.3059861660003662,1.3059861660003662,114.25308990478516,0.0
11560,1.306019902229309,1.306019902229309,114.26626586914062,0.0
11580,1.3060535192489624,1.3060535192489624,114.27941131591797,0.0
11600,1.306086540222168,1.306086540222168,114.29254150390625,0.0
11620,1.3061197996139526,1.3061197996139526,114.30567169189453,0.0
11640,1.306151270866394,1.306151270866394,114.31876373291016,0.0
11660,1.306182622909546,1.306182622909546,114.33184814453125,0.0
11680,1.3062151670455933,1.3062151670455933,114.34492492675781,0.0
11700,1.3062466382980347,1.3062466382980347,114.35798645019531,0.0
11720,1.3062785863876343,1.3062785863876343,114.37104034423828,0.0
11740,1.3063098192214966,1.3063098192214966,114.38407135009766,0.0
11760,1.3063398599624634,1.3063398599624634,114.39708709716797,0.0
11780,1.3063721656799316,1.3063721656799316,114.41007232666016,0.0
11800,1.3064026832580566,1.3064026832580566,114.4230728149414,0.0
11820,1.3064342737197876,1.3064342737197876,114.43603515625,0.0
11840,1.3064638376235962,1.3064638376235962,114.44898223876953,0.0
11860,1.3064947128295898,1.3064947128295898,114.4619140625,0.0
11880,1.3065241575241089,1.3065241575241089,114.47481536865234,0.0
11900,1.3065543174743652,1.3065543174743652,114.48773956298828,0.0
11920,1.3065835237503052,1.3065835237503052,114.50068664550781,0.0
11940,1.3066121339797974,1.3066121339797974,114.51361846923828,0.0
11960,1.306641697883606,1.306641697883606,114.52658081054688,0.0
11980,1.3066704273223877,1.3066704273223877,114.53954315185547,0.0
12000,1.3066978454589844,1.3066978454589844,114.55249786376953,0.0
12020,1.306726336479187,1.306726336479187,114.56546783447266,0.0
12040,1.3067537546157837,1.3067537546157837,114.57845306396484,0.0
12060,1.3067809343338013,1.3067809343338013,114.5914306640625,0.0
12080,1.306807041168213,1.306807041168213,114.6043930053711,0.0
12100,1.3068327903747559,1.3068327903747559,114.61737823486328,0.0
12120,1.306857705116272,1.306857705116272,114.63037872314453,0.0
12140,1.3068817853927612,1.3068817853927612,114.64337921142578,0.0
12160,1.3069043159484863,1.3069043159484863,114.65637969970703,0.0
12180,1.3069278001785278,1.3069278001785278,114.66938781738281,0.0
12200,1.3069490194320679,1.3069490194320679,114.68238830566406,0.0
12220,1.306970477104187,1.306970477104187,114.69540405273438,0.0
12240,1.3069905042648315,1.3069905042648315,114.70842742919922,0.0
12260,1.3070093393325806,1.3070093393325806,114.72144317626953,0.0
12280,1.3070276975631714,1.3070276975631714,114.73448181152344,0.0
12300,1.3070449829101562,1.3070449829101562,114.74752807617188,0.0
12320,1.3070611953735352,1.3070611953735352,114.76056671142578,0.0
12340,1.3070769309997559,1.3070769309997559,114.77362823486328,0.0
12360,1.3070913553237915,1.3070913553237915,114.78668212890625,0.0
12380,1.3071048259735107,1.3071048259735107,114.79975891113281,0.0
12400,1.3071179389953613,1.3071179389953613,114.81285095214844,0.0
12420,1.3071290254592896,1.3071290254592896,114.82593536376953,0.0
12440,1.3071407079696655,1.3071407079696655,114.83904266357422,0.0
12460,1.3071502447128296,1.3071502447128296,114.8521728515625,0.0
12480,1.307151198387146,1.307151198387146,114.86530303955078,0.0
12500,1.3071613311767578,1.3071613311767578,114.87845611572266,0.0
12520,1.3071682453155518,1.3071682453155518,114.89161682128906,0.0
12540,1.3071706295013428,1.3071706295013428,114.90478515625,0.0
12560,1.307174563407898,1.307174563407898,114.91797637939453,0.0
12580,1.3071799278259277,1.3071799278259277,114.93116760253906,0.0
12600,1.3071849346160889,1.3071849346160889,114.9443588256836,0.0
12620,1.307188868522644,1.307188868522644,114.95755767822266,0.0
12640,1.307194471359253,1.307194471359253,114.97078704833984,0.0
12660,1.3072009086608887,1.3072009086608887,114.9840087890625,0.0
12680,1.3072080612182617,1.3072080612182617,114.99722290039062,0.0
12700,1.3072150945663452,1.3072150945663452,115.01045227050781,0.0
12720,1.3072229623794556,1.3072229623794556,115.0236587524414,0.0
12740,1.3072309494018555,1.3072309494018555,115.03690338134766,0.0
12760,1.307239294052124,1.307239294052124,115.05013275146484,0.0
12780,1.3072497844696045,1.3072497844696045,115.0633544921875,0.0
12800,1.3072593212127686,1.3072593212127686,115.07657623291016,0.0
12820,1.3072704076766968,1.3072704076766968,115.08980560302734,0.0
12840,1.3072823286056519,1.3072823286056519,115.10302734375,0.0
12860,1.3072935342788696,1.3072935342788696,115.11624145507812,0.0
12880,1.3073054552078247,1.3073054552078247,115.12946319580078,0.0
12900,1.307319164276123,1.307319164276123,115.14268493652344,0.0
12920,1.3073320388793945,1.3073320388793945,115.15589904785156,0.0
12940,1.307345986366272,1.307345986366272,115.16910552978516,0.0
12960,1.3073614835739136,1.3073614835739136,115.18230438232422,0.0
12980,1.3073762655258179,1.3073762655258179,115.19551086425781,0.0
13000,1.30739164352417,1.30739164352417,115.20870971679688,0.0
13020,1.3531699180603027,1.3531699180603027,115.21614074707031,0.0
13040,1.352426290512085,1.352426290512085,115.2192611694336,0.0
13060,1.348326325416565,1.348326325416565,115.22515869140625,0.0
13080,1.3486617803573608,1.3486617803573608,115.23192596435547,0.0
13100,1.349344253540039,1.349344253540039,115.23966217041016,0.0
13120,1.3494473695755005,1.3494473695755005,115.24752807617188,0.0
13140,1.349487066268921,1.349487066268921,115.25566101074219,0.0
13160,1.349589467048645,1.349589467048645,115.26409149169922,0.0
13180,1.3496882915496826,1.3496882915496826,115.27278137207031,0.0
13200,1.34977126121521,1.34977126121521,115.28154754638672,0.0
13220,1.349854826927185,1.349854826927185,115.29029083251953,0.0
13240,1.3499391078948975,1.3499391078948975,115.29898834228516,0.0
13260,1.350022554397583,1.350022554397583,115.3076171875,0.0
13280,1.350106954574585,1.350106954574585,115.31616973876953,0.0
13300,1.3501909971237183,1.3501909971237183,115.32463836669922,0.0
13320,1.350278377532959,1.350278377532959,115.33306884765625,0.0
13340,1.3503673076629639,1.3503673076629639,115.3414306640625,0.0
13360,1.3504573106765747,1.3504573106765747,115.3497543334961,0.0
13380,1.350548267364502,1.350548267364502,115.3580551147461,0.0
13400,1.3506416082382202,1.3506416082382202,115.36630249023438,0.0
13420,1.3507353067398071,1.3507353067398071,115.3745346069336,0.0
13440,1.350830078125,1.350830078125,115.38275146484375,0.0
13460,1.3509268760681152,1.3509268760681152,115.39093017578125,0.0
13480,1.35102379322052,1.35102379322052,115.39910888671875,0.0
13500,1.3511192798614502,1.3511192798614502,115.40727233886719,0.0
13520,1.3512182235717773,1.3512182235717773,115.41536712646484,0.0
13540,1.3513150215148926,1.3513150215148926,115.42341613769531,0.0
13560,1.3514162302017212,1.3514162302017212,115.4315185546875,0.0
13580,1.3515177965164185,1.3515177965164185,115.43972778320312,0.0
13600,1.3516206741333008,1.3516206741333008,115.4479751586914,0.0
13620,1.3517217636108398,1.3517217636108398,115.45626831054688,0.0
13640,1.3518223762512207,1.3518223762512207,115.46458435058594,0.0
13660,1.3519214391708374,1.3519214391708374,115.4728775024414,0.0
13680,1.3520208597183228,1.3520208597183228,115.48121643066406,0.0
13700,1.352117896080017,1.352117896080017,115.48956298828125,0.0
13720,1.3522142171859741,1.3522142171859741,115.49791717529297,0.0
13740,1.3523094654083252,1.3523094654083252,115.50630187988281,0.0
13760,1.3524017333984375,1.3524017333984375,115.51465606689453,0.0
13780,1.3524936437606812,1.3524936437606812,115.52300262451172,0.0
13800,1.3525835275650024,1.3525835275650024,115.53131866455078,0.0
13820,1.3526718616485596,1.3526718616485596,115.53960418701172,0.0
13840,1.3527612686157227,1.3527612686157227,115.54791259765625,0.0
13860,1.3528493642807007,1.3528493642807007,115.55628967285156,0.0
13880,1.3529387712478638,1.3529387712478638,115.56473541259766,0.0
13900,1.3530282974243164,1.3530282974243164,115.57319641113281,0.0
13920,1.3531146049499512,1.3531146049499512,115.58164978027344,0.0
13940,1.3531994819641113,1.3531994819641113,115.59009552001953,0.0
13960,1.353284478187561,1.353284478187561,115.5985336303711,0.0
13980,1.3533673286437988,1.3533673286437988,115.60697937011719,0.0
14000,1.2378344535827637,1.353449821472168,115.61542510986328,0.001
14020,-1.0474451780319214,1.3534997701644897,114.3307113647461,0.021
14040,-3.2831547260284424,1.3534533977508545,113.08799743652344,0.041
14060,-5.486203670501709,1.3533140420913696,112.12322998046875,0.061
14080,-7.664270877838135,1.353135585784912,111.32601165771484,0.081
14100,-9.820584297180176,1.3528352975845337,110.62791442871094,0.101
14120,-11.956777572631836,1.352513074874878,109.994140625,0.121
14140,-14.074227333068848,1.3521300554275513,109.40678405761719,0.141
14160,-16.173978805541992,1.3517191410064697,108.85527038574219,0.161
14180,-18.25702476501465,1.3512320518493652,108.3329086303711,0.181
14200,-20.324073791503906,1.3507921695709229,107.83515167236328,0.201
14220,-22.37593650817871,1.3502697944641113,107.3583984375,0.221
14240,-24.413265228271484,1.3496826887130737,106.90019226074219,0.241
14260,-26.43669319152832,1.3490350246429443,106.45872497558594,0.261
14280,-28.446687698364258,1.3483442068099976,106.03214263916016,0.281
14300,-30.443389892578125,1.3478924036026,105.61888122558594,0.301
14320,-32.42770004272461,1.3471401929855347,105.21756744384766,0.321
14340,-34.39991760253906,1.3463304042816162,104.82770538330078,0.341
14360,-36.360267639160156,1.345493197441101,104.44808197021484,0.361
14380,-38.30854034423828,1.345009684562683,104.07755279541016,0.381
14400,-40.24570083618164,1.3442553281784058,103.7155990600586,0.401
14420,-42.172245025634766,1.3433523178100586,103.36246490478516,0.421
14440,-44.08786392211914,1.3426424264907837,103.01702117919922,0.441
14460,-45.99330139160156,1.341731071472168,102.67903900146484,0.461
14480,-47.888580322265625,1.3408088684082031,102.3479995727539,0.481
14500,-49.77389907836914,1.3399100303649902,102.02356719970703,0.501
14520,-51.64965057373047,1.3388926982879639,101.70545959472656,0.521
14540,-53.51573944091797,1.3378827571868896,101.39302062988281,0.541
14560,-55.3724250793457,1.3367701768875122,101.0859146118164,0.561
14580,-57.219871520996094,1.335654616355896,100.78404235839844,0.581
14600,-59.05815124511719,1.3345818519592285,100.48707580566406,0.601
14620,-60.887516021728516,1.3334345817565918,100.19477081298828,0.621
14640,-62.70811080932617,1.332270860671997,99.90699768066406,0.641
14660,-64.52023315429688,1.3310095071792603,99.62367248535156,0.661
14680,-66.32391357421875,1.3297772407531738,99.34461975097656,0.681
14700,-68.11917114257812,1.328578233718872,99.06954193115234,0.701
14720,-69.90603637695312,1.3274983167648315,98.79824829101562,0.721
14740,-71.68443298339844,1.3266279697418213,98.53044891357422,0.741
14760,-73.45492553710938,1.325425624847412,98.2658920288086,0.761
14780,-75.2175064086914,1.32425057888031,98.00479888916016,0.781
14800,-76.97245788574219,1.3229954242706299,97.74713897705078,0.801
14820,-78.71973419189453,1.321806788444519,97.49274444580078,0.821
14840,-80.45941162109375,1.3206064701080322,97.24140167236328,0.841
14860,-82.19152069091797,1.3193161487579346,96.99283599853516,0.861
14880,-83.91612243652344,1.3178691864013672,96.74687957763672,0.881
14900,-85.63339233398438,1.3164246082305908,96.50367736816406,0.901
14920,-87.34330749511719,1.3150389194488525,96.26313781738281,0.921
14940,-89.04596710205078,1.3136563301086426,96.02511596679688,0.941
14960,-90.74148559570312,1.3122878074645996,95.78955841064453,0.961
14980,-92.42991638183594,1.3108892440795898,95.55638122558594,0.981
15000,-94.01597595214844,1.3094983100891113,95.32547760009766,1.0
15020,-93.78970336914062,1.308193325996399,95.097900390625,1.0
15040,-93.5687026977539,1.3070489168167114,94.8757553100586,1.0
15060,-93.35294342041016,1.3062055110931396,94.65914916992188,1.0
15080,-93.14266967773438,1.3051931858062744,94.44786071777344,1.0
15100,-92.93721008300781,1.3042536973953247,94.24146270751953,1.0
15120,-92.736083984375,1.3034148216247559,94.03949737548828,1.0
15140,-92.53932189941406,1.3024431467056274,93.84176635742188,1.0
15160,-92.34636688232422,1.3015958070755005,93.64796447753906,1.0
15180,-92.15689849853516,1.300845742225647,93.4577407836914,1.0
15200,-91.97073364257812,1.3000984191894531,93.27083587646484,1.0
15220,-91.78768157958984,1.2994025945663452,93.08708190917969,1.0
15240,-91.6075210571289,1.2987583875656128,92.90628051757812,1.0
15260,-91.43001556396484,1.2981314659118652,92.7281494140625,1.0
15280,-91.25507354736328,1.2974025011062622,92.55247497558594,1.0
15300,-91.08258819580078,1.2966703176498413,92.37925720214844,1.0
15320,-90.91244506835938,1.295985221862793,92.20842742919922,1.0
15340,-90.74445343017578,1.2953689098358154,92.03982543945312,1.0
15360,-90.57852172851562,1.2947930097579956,91.8733139038086,1.0
15380,-90.41449737548828,1.2942898273468018,91.70878601074219,1.0
15400,-90.25228118896484,1.2938668727874756,91.54615020751953,1.0
15420,-90.09172821044922,1.2935320138931274,91.38526153564453,1.0
15440,-89.9329833984375,1.293117880821228,91.22610473632812,1.0
15460,-89.77589416503906,1.2926217317581177,91.06851959228516,1.0
15480,-89.62035369873047,1.2921435832977295,90.9124984741211,1.0
15500,-89.4662857055664,1.2916669845581055,90.75794982910156,1.0
15520,-89.3135986328125,1.2912198305130005,90.60482025146484,1.0
15540,-89.16222381591797,1.2908389568328857,90.45306396484375,1.0
15560,-89.01210021972656,1.2905058860778809,90.30260467529297,1.0
15580,-88.8630599975586,1.29023277759552,90.15328979492188,1.0
15600,-88.71530151367188,1.289940357208252,90.00524139404297,1.0
15620,-88.5687255859375,1.2895796298980713,89.85830688476562,1.0
15640,-88.42326354980469,1.2891851663589478,89.71244812011719,1.0
15660,-88.27887725830078,1.2888140678405762,89.56768798828125,1.0
15680,-88.13554382324219,1.288436770439148,89.42398071289062,1.0
15700,-87.99320220947266,1.2880613803863525,89.28126525878906,1.0
15720,-87.85179138183594,1.2876884937286377,89.13948059082031,1.0
15740,-87.7113265991211,1.2873214483261108,88.99864959716797,1.0
15760,-87.5717544555664,1.2869620323181152,88.85871887207031,1.0
15780,-87.43303680419922,1.286609172821045,88.71964263916016,1.0
15800,-87.29513549804688,1.2862639427185059,88.5813980102539,1.0
15820,-87.15802764892578,1.285926103591919,88.44395446777344,1.0
15840,-87.02169036865234,1.285596251487732,88.30728912353516,1.0
15860,-86.88609313964844,1.285274624824524,88.17137145996094,1.0
15880,-86.75120544433594,1.2849539518356323,88.0361557006836,1.0
15900,-86.61698913574219,1.2846338748931885,87.90162658691406,1.0
15920,-86.48336029052734,1.28435218334198,87.76771545410156,1.0
15940,-86.34996795654297,1.284348964691162,87.63431549072266,1.0
15960,-86.21733093261719,1.2841336727142334,87.50146484375,1.0
15980,-86.08583068847656,1.2835739850997925,87.3694076538086,1.0
16000,-85.95486450195312,1.283216118812561,87.23808288574219,1.0
16020,-85.82445526123047,1.282984972000122,87.10743713378906,1.0
16040,-85.69456481933594,1.2827659845352173,86.97733306884766,1.0
16060,-85.56525421142578,1.282537817955017,86.84779357910156,1.0
16080,-85.43649291992188,1.2823091745376587,86.71880340576172,1.0
16100,-85.30824279785156,1.2820830345153809,86.59032440185547,1.0
16120,-85.18050384521484,1.2818577289581299,86.46236419677734,1.0
16140,-85.05323028564453,1.2816333770751953,86.3348617553711,1.0
16160,-84.92644500732422,1.2814083099365234,86.20785522460938,1.0
16180,-84.80012512207031,1.2811790704727173,86.08130645751953,1.0
16200,-84.67424774169922,1.2809511423110962,85.9552001953125,1.0
16220,-84.54881286621094,1.2807197570800781,85.82952880859375,1.0
16240,-84.42375946044922,1.2804840803146362,85.7042465209961,1.0
16260,-84.29914093017578,1.2802482843399048,85.57939147949219,1.0
16280,-84.1749038696289,1.2800142765045166,85.45491790771484,1.0
16300,-84.05104064941406,1.2797927856445312,85.3308334350586,1.0
16320,-83.92749786376953,1.2796040773391724,85.20709991455078,1.0
16340,-83.8042221069336,1.279477834701538,85.08370208740234,1.0
16360,-83.68131256103516,1.2793525457382202,84.96066284179688,1.0
16380,-83.55887603759766,1.279157042503357,84.8380355834961,1.0
16400,-83.4368667602539,1.2789702415466309,84.71583557128906,1.0
16420,-83.31517028808594,1.2787892818450928,84.59395599365234,1.0
16440,-83.19384002685547,1.2785922288894653,84.4724349975586,1.0
16460,-83.07283782958984,1.2783856391906738,84.35122680664062,1.0
16480,-82.95216369628906,1.278175950050354,84.23033905029297,1.0
16500,-82.83183288574219,1.2779648303985596,84.10979461669922,1.0
16520,-82.71176147460938,1.2777538299560547,83.98951721191406,1.0
16540,-82.59200286865234,1.27754807472229,83.86955261230469,1.0
16560,-82.4725341796875,1.2773438692092896,83.7498779296875,1.0
16580,-82.35332489013672,1.2771458625793457,83.6304702758789,1.0
16600,-82.23439025878906,1.2769527435302734,83.51134490966797,1.0
16620,-82.11572265625,1.2767624855041504,83.39248657226562,1.0
16640,-81.9973373413086,1.2765858173370361,83.27392578125,1.0
16660,-81.87921142578125,1.2764214277267456,83.15563201904297,1.0
16680,-81.76131439208984,1.2762644290924072,83.03758239746094,1.0
16700,-81.64370727539062,1.2761069536209106,82.91981506347656,1.0
16720,-81.52632904052734,1.2759456634521484,82.80227661132812,1.0
16740,-81.4092025756836,1.2757794857025146,82.68498229980469,1.0
16760,-81.29231262207031,1.275606393814087,82.56791687011719,1.0
16780,-81.17565155029297,1.2754250764846802,82.45108032226562,1.0
16800,-81.0592269897461,1.2752361297607422,82.33446502685547,1.0
16820,-80.94300842285156,1.2750418186187744,82.21804809570312,1.0
16840,-80.82695007324219,1.2747942209243774,82.10174560546875,1.0
16860,-80.711181640625,1.2745122909545898,81.9856948852539,1.0
16880,-80.59559631347656,1.274264931678772,81.86985778808594,1.0
16900,-80.480224609375,1.2740525007247925,81.75428009033203,1.0
16920,-80.36505889892578,1.2738596200942993,81.638916015625,1.0
16940,-80.25009155273438,1.2736834287643433,81.52377319335938,1.0
16960,-80.13529968261719,1.273513674736023,81.4088134765625,1.0
16980,-80.02067565917969,1.2733482122421265,81.29402160644531,1.0
17000,-79.90624237060547,1.2731837034225464,81.17942810058594,1.0
17020,-79.79197692871094,1.273019790649414,81.06499481201172,1.0
17040,-79.67790985107422,1.272855520248413,80.95076751708984,1.0
17060,-79.5630111694336,1.273673415184021,80.83668518066406,1.0
17080,-79.44891357421875,1.2734333276748657,80.72234344482422,1.0
17100,-79.33506774902344,1.2735389471054077,80.60860443115234,1.0
